center_hz,width_hz,sample_pos,level_db,time_sec
2441.375,2299804.75,57704448,-73.2962417602539,5.7704448
0.0,2275390.5,57712640,-73.16650390625,5.771264
2441.4375,2290039.0,57720832,-73.0274429321289,5.7720832
0.0,2285156.25,57729024,-72.56477355957031,5.7729024
0.0,2285156.25,57737216,-71.70160675048828,5.7737216
0.0,2275390.5,57745408,-76.37145233154297,5.7745408
0.0,2304687.5,57753600,-72.40843200683594,5.77536
-2441.4375,2290039.0,57761792,-71.63741302490234,5.7761792
1994628.875,2280273.25,57769984,-73.5175552368164,5.7769984
-2441.4375,2280273.5,57786368,-75.07290649414062,5.7786368
-2441.4375,2280273.5,57794560,-76.82855987548828,5.779456
-2441.375,2270507.75,57802752,-76.98538970947266,5.7802752
4882.75,2304687.5,57819136,-72.56951141357422,5.7819136
-2441.4375,2290039.0,57827328,-71.69129943847656,5.7827328
-2441.4375,2290039.0,57835520,-72.82612609863281,5.783552
-12207.0,2290039.0,57860096,-73.61835479736328,5.7860096
0.0,2285156.25,57868288,-73.2145767211914,5.7868288
-2441.375,2299804.75,57876480,-74.76943969726562,5.787648
-7324.25,2290039.0,57901056,-73.20561218261719,5.7901056
-2441.4375,2290039.0,57909248,-72.42339324951172,5.7909248
0.0,2294922.0,57917440,-71.66381072998047,5.791744
-2441.4375,2290039.0,57925632,-72.90171813964844,5.7925632
0.0,2294922.0,57933824,-73.27061462402344,5.7933824
-2441.4375,2280273.5,57942016,-73.19283294677734,5.7942016
4882.875,2285156.25,57950208,-73.0885238647461,5.7950208
7324.25,2290039.0,57958400,-73.19712829589844,5.79584
2441.4375,2290039.0,57966592,-73.17974090576172,5.7966592
2441.4375,2280273.5,57974784,-72.96708679199219,5.7974784
2441.4375,2290039.0,57982976,-71.7101058959961,5.7982976
-4882.8125,2294922.0,57991168,-72.4478988647461,5.7991168
7324.25,2290039.0,57999360,-72.66085052490234,5.799936
-2441.4375,2290039.0,58007552,-71.68407440185547,5.8007552
0.0,2285156.25,58015744,-72.92726135253906,5.8015744
-2441.4375,2290039.0,58023936,-73.27667236328125,5.8023936
-7324.25,2280273.5,58032128,-75.42678833007812,5.8032128
-2441.4375,2290039.0,58048512,-73.47418212890625,5.8048512
0.0,2275390.5,58056704,-72.9914779663086,5.8056704
-2441.4375,2280273.5,58064896,-73.29602813720703,5.8064896
0.0,2294922.0,58073088,-71.9118423461914,5.8073088
-7324.25,2280273.5,58081280,-72.1443862915039,5.808128
4882.8125,2294922.0,58089472,-73.2728042602539,5.8089472
0.0,2275390.5,58097664,-77.55672454833984,5.8097664
-7324.25,2290039.0,58105856,-72.85579681396484,5.8105856
-4882.875,2285156.25,58114048,-73.24210357666016,5.8114048
4882.8125,2294922.0,58122240,-73.22715759277344,5.812224
-4882.875,2285156.25,58130432,-73.17898559570312,5.8130432
2441.4375,2290039.0,58138624,-72.1058578491211,5.8138624
0.0,2294922.0,58146816,-74.84833526611328,5.8146816
-2441.375,2299804.75,58155008,-73.08615112304688,5.8155008
2441.375,2299804.75,58163200,-72.01529693603516,5.81632
0.0,2285156.25,58171392,-72.10069274902344,5.8171392
0.0,2285156.25,58187776,-76.12513732910156,5.8187776
-4882.8125,2294922.0,58195968,-71.1905288696289,5.8195968
2441.375,2299804.75,58204160,-73.20118713378906,5.820416
-4882.8125,2294922.0,58212352,-73.07479858398438,5.8212352
-7324.1875,2299804.5,58220544,-73.25590515136719,5.8220544
-7324.25,2290039.0,58228736,-72.4079818725586,5.8228736
0.0,2294922.0,58236928,-71.81816864013672,5.8236928
9765.625,2275390.75,58245120,-76.99271392822266,5.824512
-2441.375,2299804.75,58253312,-72.12572479248047,5.8253312
